dst,dst_ip,num_ports,num_connections,num_sources,num_icmp,num_tcp,num_udp
171719852,10.60.60.172,5,37,5,7,30,0
171719853,10.60.60.173,5,39,5,8,31,0
171719854,10.60.60.174,5,39,5,8,31,0
171719855,10.60.60.175,5,38,5,8,30,0
171719856,10.60.60.176,5,39,5,8,31,0
171719857,10.60.60.177,5,38,5,8,30,0
171719858,10.60.60.178,5,39,5,8,31,0
171719859,10.60.60.179,5,39,5,8,31,0
171719860,10.60.60.180,5,39,5,8,31,0
171719861,10.60.60.181,5,39,5,8,31,0
171719862,10.60.60.182,5,39,5,8,31,0
171719863,10.60.60.183,5,39,5,8,31,0
171719864,10.60.60.184,5,39,5,8,31,0
171719865,10.60.60.185,5,39,5,8,31,0
171719866,10.60.60.186,5,39,5,8,31,0
171719867,10.60.60.187,5,39,5,8,31,0
171719868,10.60.60.188,5,39,5,8,31,0
171719869,10.60.60.189,5,39,5,8,31,0
171719870,10.60.60.190,5,39,5,8,31,0
171719871,10.60.60.191,5,39,5,8,31,0
171719872,10.60.60.192,5,39,5,8,31,0
171719873,10.60.60.193,5,39,5,8,31,0
171719874,10.60.60.194,5,39,5,8,31,0
171719875,10.60.60.195,5,39,5,8,31,0
171719876,10.60.60.196,5,39,5,8,31,0
171719877,10.60.60.197,5,39,5,8,31,0
171719878,10.60.60.198,5,39,5,8,31,0
171719879,10.60.60.199,5,39,5,8,31,0
171719880,10.60.60.200,996,2474,7,9,2465,0
171719881,10.60.60.201,5,39,5,8,31,0
171719882,10.60.60.202,5,39,5,8,31,0
171719883,10.60.60.203,5,39,5,8,31,0
171719884,10.60.60.204,5,39,5,8,31,0
171719885,10.60.60.205,999,13976,38,9,13967,0
171719886,10.60.60.206,5,39,5,8,31,0
171719887,10.60.60.207,5,39,5,8,31,0
171719888,10.60.60.208,5,39,5,8,31,0
171719889,10.60.60.209,5,39,5,8,31,0
171719890,10.60.60.210,5,39,5,8,31,0
171719891,10.60.60.211,5,39,5,8,31,0
171719892,10.60.60.212,5,39,5,8,31,0
171719893,10.60.60.213,5,39,5,8,31,0
171719894,10.60.60.214,5,39,5,8,31,0
171719895,10.60.60.215,5,39,5,8,31,0
171719896,10.60.60.216,5,39,5,8,31,0
171719897,10.60.60.217,5,39,5,8,31,0
171719898,10.60.60.218,5,39,5,8,31,0
171719899,10.60.60.219,5,38,5,7,31,0
171719900,10.60.60.220,5,38,5,7,31,0
171719901,10.60.60.221,5,38,5,7,31,0
171719902,10.60.60.222,5,39,5,8,31,0
171719903,10.60.60.223,5,39,5,8,31,0
171719904,10.60.60.224,5,39,5,8,31,0
171719905,10.60.60.225,5,39,5,8,31,0
171719906,10.60.60.226,5,39,5,8,31,0
171719907,10.60.60.227,5,39,5,8,31,0
171719908,10.60.60.228,5,39,5,8,31,0
171719909,10.60.60.229,5,39,5,8,31,0
171719910,10.60.60.230,5,39,5,8,31,0
171719911,10.60.60.231,5,39,5,8,31,0
171719912,10.60.60.232,5,39,5,8,31,0
171719913,10.60.60.233,5,39,5,8,31,0
171719914,10.60.60.234,5,39,5,8,31,0
171719915,10.60.60.235,5,39,5,8,31,0
171719916,10.60.60.236,5,39,5,8,31,0
171719917,10.60.60.237,5,39,5,8,31,0
171719918,10.60.60.238,5,39,5,8,31,0
171719919,10.60.60.239,5,39,5,8,31,0
171719920,10.60.60.240,5,36,5,8,28,0
171719921,10.60.60.241,5,37,5,8,29,0
171719922,10.60.60.242,5,37,5,8,29,0
171719923,10.60.60.243,5,37,5,8,29,0
171719924,10.60.60.244,5,36,5,7,29,0
171719925,10.60.60.245,5,37,5,8,29,0
171719926,10.60.60.246,5,36,5,8,28,0
171719927,10.60.60.247,5,35,5,7,28,0
171719928,10.60.60.248,5,36,5,7,29,0
171719929,10.60.60.249,5,36,5,8,28,0
171719930,10.60.60.250,28922,155655,14,2,155653,0
171719931,10.60.60.251,946,3196,6,2,3194,0
171719932,10.60.60.252,996,2549,6,2,2393,154
171719933,10.60.60.253,5,36,5,8,28,0
171719934,10.60.60.254,5,36,5,8,28,0
171719935,10.60.60.255,7,202,10,8,25,169
172367439,10.70.30.79,3,25,1,0,22,3
172377600,10.70.70.0,5,28,3,8,20,0
172377601,10.70.70.1,1001,22272,8,16,22255,1
172377602,10.70.70.2,5,30,4,7,23,0
172377603,10.70.70.3,5,30,4,7,23,0
172377604,10.70.70.4,5,30,4,7,23,0
172377605,10.70.70.5,1911,4700,282,9,3564,1127
172377606,10.70.70.6,5,30,4,7,23,0
172377607,10.70.70.7,5,30,4,7,23,0
172377608,10.70.70.8,5,30,4,7,23,0
172377609,10.70.70.9,5,30,4,7,23,0
172377610,10.70.70.10,1045,18623,40,12,18600,11
172377611,10.70.70.11,5,31,4,8,23,0
172377612,10.70.70.12,5,31,4,8,23,0
172377613,10.70.70.13,5,30,4,7,23,0
172377614,10.70.70.14,5,30,4,7,23,0
172377615,10.70.70.15,1013,6225,49,43,6176,6
172377616,10.70.70.16,5,31,4,8,23,0
172377617,10.70.70.17,5,30,4,7,23,0
172377618,10.70.70.18,5,30,4,7,23,0
172377619,10.70.70.19,5,31,4,8,23,0
172377620,10.70.70.20,1187,40310,8,107,40201,2
172377621,10.70.70.21,5,30,4,7,23,0
172377622,10.70.70.22,5,30,4,7,23,0
172377623,10.70.70.23,5,31,4,8,23,0
172377624,10.70.70.24,5,30,4,8,22,0
172377625,10.70.70.25,5,141,5,76,65,0
172377626,10.70.70.26,5,29,4,7,22,0
172377627,10.70.70.27,5,30,4,7,23,0
172377628,10.70.70.28,5,30,4,7,23,0
172377629,10.70.70.29,5,30,4,7,23,0
172377630,10.70.70.30,5,29,4,7,22,0
172377631,10.70.70.31,5,30,4,7,23,0
172377632,10.70.70.32,5,30,4,8,22,0
172377633,10.70.70.33,5,30,4,8,22,0
172377634,10.70.70.34,5,30,4,7,23,0
172377635,10.70.70.35,5,30,4,7,23,0
172377636,10.70.70.36,5,31,4,8,23,0
172377637,10.70.70.37,5,30,4,8,22,0
172377638,10.70.70.38,5,30,4,7,23,0
172377639,10.70.70.39,5,29,4,7,22,0
172377640,10.70.70.40,5,30,4,7,23,0
172377641,10.70.70.41,5,30,4,7,23,0
172377642,10.70.70.42,5,30,4,8,22,0
172377643,10.70.70.43,5,31,4,8,23,0
172377644,10.70.70.44,5,30,4,8,22,0
172377645,10.70.70.45,5,30,4,8,22,0
172377646,10.70.70.46,5,31,4,8,23,0
172377647,10.70.70.47,5,30,4,8,22,0
172377648,10.70.70.48,5,30,4,8,22,0
172377649,10.70.70.49,5,30,4,8,22,0
172377650,10.70.70.50,5,30,4,8,22,0
172377651,10.70.70.51,5,30,4,8,22,0
172377652,10.70.70.52,5,30,4,8,22,0
172377653,10.70.70.53,5,30,4,8,22,0
172377654,10.70.70.54,5,30,4,8,22,0
172377655,10.70.70.55,5,31,4,8,23,0
172377656,10.70.70.56,5,30,4,8,22,0
172377657,10.70.70.57,5,30,4,8,22,0
172377658,10.70.70.58,5,30,4,8,22,0
172377659,10.70.70.59,5,30,4,8,22,0
172377660,10.70.70.60,5,30,4,8,22,0
172377661,10.70.70.61,5,30,4,8,22,0
172377662,10.70.70.62,5,30,4,8,22,0
172377663,10.70.70.63,5,30,4,8,22,0
172377664,10.70.70.64,5,30,4,8,22,0
172377665,10.70.70.65,5,30,4,8,22,0
172377666,10.70.70.66,5,30,4,8,22,0
172377667,10.70.70.67,5,30,4,8,22,0
172377668,10.70.70.68,5,31,4,8,23,0
172377669,10.70.70.69,5,30,4,8,22,0
172377670,10.70.70.70,5,30,4,8,22,0
172377671,10.70.70.71,5,30,4,8,22,0
172377672,10.70.70.72,5,31,4,8,23,0
172377673,10.70.70.73,5,31,4,8,23,0
172377674,10.70.70.74,5,31,4,8,23,0
172377675,10.70.70.75,5,31,4,8,23,0
172377676,10.70.70.76,5,31,4,8,23,0
172377677,10.70.70.77,5,31,4,8,23,0
172377678,10.70.70.78,5,31,4,8,23,0
172377679,10.70.70.79,5,31,4,8,23,0
172377680,10.70.70.80,5,31,4,8,23,0
172377681,10.70.70.81,5,31,4,8,23,0
172377682,10.70.70.82,5,31,4,8,23,0
172377683,10.70.70.83,5,31,4,8,23,0
172377684,10.70.70.84,5,31,4,8,23,0
172377685,10.70.70.85,5,31,4,8,23,0
172377686,10.70.70.86,5,31,4,8,23,0
172377687,10.70.70.87,5,31,4,8,23,0
172377688,10.70.70.88,5,30,4,8,22,0
172377689,10.70.70.89,5,31,4,8,23,0
172377690,10.70.70.90,5,31,4,8,23,0
172377691,10.70.70.91,5,31,4,8,23,0
172377692,10.70.70.92,5,31,4,8,23,0
172377693,10.70.70.93,5,31,4,8,23,0
172377694,10.70.70.94,5,31,4,8,23,0
172377695,10.70.70.95,5,31,4,8,23,0
172377696,10.70.70.96,5,31,4,8,23,0
172377697,10.70.70.97,5,31,4,8,23,0
172377698,10.70.70.98,5,31,4,8,23,0
172377699,10.70.70.99,5,31,4,8,23,0
172377700,10.70.70.100,5,31,4,8,23,0
172377701,10.70.70.101,5,31,4,8,23,0
172377702,10.70.70.102,5,31,4,8,23,0
172377703,10.70.70.103,5,31,4,8,23,0
172377704,10.70.70.104,65,248381,8,8,248371,2
172377705,10.70.70.105,269,7483,7,8,7475,0
172377706,10.70.70.106,1032,267076,7,12,267041,23
172377707,10.70.70.107,1102,11263,6,6,11256,1
172377708,10.70.70.108,5,30,4,8,22,0
172377709,10.70.70.109,984,2674,4,6,2664,4
172377710,10.70.70.110,983,4729,4,4,4721,4
172377711,10.70.70.111,5,31,4,8,23,0
172377712,10.70.70.112,5,31,4,8,23,0
172377713,10.70.70.113,5,31,4,8,23,0
172377714,10.70.70.114,5,31,4,8,23,0
172377715,10.70.70.115,5,31,4,8,23,0
172377716,10.70.70.116,5,31,4,8,23,0
172377717,10.70.70.117,5,31,4,8,23,0
172377718,10.70.70.118,5,31,4,8,23,0
172377719,10.70.70.119,5,31,4,8,23,0
172377720,10.70.70.120,5,31,4,8,23,0
172377721,10.70.70.121,5,31,4,8,23,0
172377722,10.70.70.122,5,31,4,8,23,0
172377723,10.70.70.123,5,31,4,8,23,0
172377724,10.70.70.124,5,31,4,8,23,0
172377725,10.70.70.125,5,31,4,8,23,0
172377726,10.70.70.126,5,31,4,8,23,0
172377727,10.70.70.127,5,31,4,8,23,0
172377728,10.70.70.128,5,31,4,8,23,0
172377729,10.70.70.129,5,31,4,8,23,0
172377730,10.70.70.130,5,31,4,8,23,0
172377731,10.70.70.131,5,31,4,8,23,0
172377732,10.70.70.132,5,31,4,8,23,0
172377733,10.70.70.133,5,31,4,8,23,0
172377734,10.70.70.134,5,31,4,8,23,0
172377735,10.70.70.135,5,31,4,8,23,0
172377736,10.70.70.136,5,31,4,8,23,0
172377737,10.70.70.137,5,31,4,8,23,0
172377738,10.70.70.138,5,31,4,8,23,0
172377739,10.70.70.139,5,31,4,8,23,0
172377740,10.70.70.140,5,31,4,8,23,0
172377741,10.70.70.141,5,31,4,8,23,0
172377742,10.70.70.142,5,31,4,8,23,0
172377743,10.70.70.143,5,31,4,8,23,0
172377744,10.70.70.144,5,31,4,8,23,0
172377745,10.70.70.145,5,31,4,8,23,0
172377746,10.70.70.146,5,31,4,8,23,0
172377747,10.70.70.147,5,31,4,8,23,0
172377748,10.70.70.148,5,31,4,8,23,0
172377749,10.70.70.149,5,30,4,8,22,0
172377750,10.70.70.150,5,31,4,8,23,0
172377751,10.70.70.151,5,31,4,8,23,0
172377752,10.70.70.152,5,30,4,8,22,0
172377753,10.70.70.153,5,30,4,8,22,0
172377754,10.70.70.154,5,30,4,8,22,0
172377755,10.70.70.155,5,30,4,8,22,0
172377756,10.70.70.156,5,30,4,8,22,0
172377757,10.70.70.157,5,31,4,8,23,0
172377758,10.70.70.158,5,31,4,8,23,0
172377759,10.70.70.159,5,31,4,8,23,0
172377760,10.70.70.160,5,31,4,8,23,0
172377761,10.70.70.161,5,31,4,8,23,0
172377762,10.70.70.162,5,31,4,8,23,0
172377763,10.70.70.163,5,31,4,8,23,0
172377764,10.70.70.164,5,31,4,8,23,0
172377765,10.70.70.165,5,31,4,8,23,0
172377766,10.70.70.166,5,31,4,8,23,0
172377767,10.70.70.167,5,31,4,8,23,0
172377768,10.70.70.168,5,31,4,8,23,0
172377769,10.70.70.169,5,31,4,8,23,0
172377770,10.70.70.170,5,31,4,8,23,0
172377771,10.70.70.171,5,31,4,8,23,0
172377772,10.70.70.172,5,31,4,8,23,0
172377773,10.70.70.173,5,31,4,8,23,0
172377774,10.70.70.174,5,31,4,8,23,0
172377775,10.70.70.175,5,31,4,8,23,0
172377776,10.70.70.176,5,31,4,8,23,0
172377777,10.70.70.177,5,31,4,8,23,0
172377778,10.70.70.178,5,31,4,8,23,0
172377779,10.70.70.179,5,31,4,8,23,0
172377780,10.70.70.180,5,31,4,8,23,0
172377781,10.70.70.181,5,31,4,8,23,0
172377782,10.70.70.182,5,31,4,8,23,0
172377783,10.70.70.183,5,31,4,8,23,0
172377784,10.70.70.184,5,31,4,8,23,0
172377785,10.70.70.185,5,31,4,8,23,0
172377786,10.70.70.186,5,31,4,8,23,0
172377787,10.70.70.187,5,31,4,8,23,0
172377788,10.70.70.188,5,31,4,8,23,0
172377789,10.70.70.189,5,31,4,8,23,0
172377790,10.70.70.190,5,31,4,8,23,0
172377791,10.70.70.191,5,31,4,8,23,0
172377792,10.70.70.192,5,31,4,8,23,0
172377793,10.70.70.193,5,31,4,8,23,0
172377794,10.70.70.194,5,31,4,8,23,0
172377795,10.70.70.195,5,31,4,8,23,0
172377796,10.70.70.196,5,31,4,8,23,0
172377797,10.70.70.197,5,31,4,8,23,0
172377798,10.70.70.198,5,31,4,8,23,0
172377799,10.70.70.199,5,31,4,8,23,0
172377800,10.70.70.200,981,3013,5,12,2993,8
172377801,10.70.70.201,5,31,4,8,23,0
172377802,10.70.70.202,5,31,4,8,23,0
172377803,10.70.70.203,5,31,4,8,23,0
172377804,10.70.70.204,5,31,4,8,23,0
172377805,10.70.70.205,990,13323,39,12,13310,1
172377806,10.70.70.206,5,31,4,8,23,0
172377807,10.70.70.207,5,31,4,8,23,0
172377808,10.70.70.208,5,31,4,8,23,0
172377809,10.70.70.209,5,31,4,8,23,0
172377810,10.70.70.210,5,30,4,7,23,0
172377811,10.70.70.211,5,31,4,8,23,0
172377812,10.70.70.212,5,31,4,8,23,0
172377813,10.70.70.213,5,31,4,8,23,0
172377814,10.70.70.214,5,31,4,8,23,0
172377815,10.70.70.215,5,31,4,8,23,0
172377816,10.70.70.216,5,31,4,8,23,0
172377817,10.70.70.217,5,31,4,8,23,0
172377818,10.70.70.218,5,31,4,8,23,0
172377819,10.70.70.219,5,31,4,8,23,0
172377820,10.70.70.220,5,31,4,8,23,0
172377821,10.70.70.221,5,31,4,8,23,0
172377822,10.70.70.222,5,31,4,8,23,0
172377823,10.70.70.223,5,30,4,8,22,0
172377824,10.70.70.224,5,29,4,8,21,0
172377825,10.70.70.225,5,30,4,8,22,0
172377826,10.70.70.226,5,29,4,8,21,0
172377827,10.70.70.227,5,30,4,8,22,0
172377828,10.70.70.228,5,30,4,8,22,0
172377829,10.70.70.229,5,29,4,8,21,0
172377830,10.70.70.230,5,29,4,8,21,0
172377831,10.70.70.231,5,29,4,8,21,0
172377832,10.70.70.232,5,30,4,8,22,0
172377833,10.70.70.233,5,30,4,8,22,0
172377834,10.70.70.234,5,29,4,8,21,0
172377835,10.70.70.235,5,30,4,8,22,0
172377836,10.70.70.236,5,29,4,8,21,0
172377837,10.70.70.237,5,30,4,8,22,0
172377838,10.70.70.238,5,30,4,8,22,0
172377839,10.70.70.239,5,28,4,8,20,0
172377840,10.70.70.240,5,28,4,8,20,0
172377841,10.70.70.241,5,28,4,8,20,0
172377842,10.70.70.242,5,29,4,8,21,0
172377843,10.70.70.243,5,27,4,8,19,0
172377844,10.70.70.244,5,29,4,8,21,0
172377845,10.70.70.245,5,29,4,8,21,0
172377846,10.70.70.246,5,29,4,8,21,0
172377847,10.70.70.247,5,29,4,8,21,0
172377848,10.70.70.248,5,29,4,8,21,0
172377849,10.70.70.249,5,29,4,8,21,0
172377850,10.70.70.250,28977,152426,13,4,152421,1
172377851,10.70.70.251,997,2871,5,7,2863,1
172377852,10.70.70.252,1019,1607,5,4,1528,75
172377853,10.70.70.253,6,41,4,8,33,0
172377854,10.70.70.254,5,29,4,8,21,0
172377855,10.70.70.255,7,170,9,8,18,144
173035520,10.80.80.0,5,48,4,18,30,0
173035521,10.80.80.1,1000,23828,7,16,23812,0
173035522,10.80.80.2,5,54,5,20,34,0
173035523,10.80.80.3,5,55,5,20,35,0
173035524,10.80.80.4,5,55,5,20,35,0
173035525,10.80.80.5,5687,30442,181,26,29069,1347
173035526,10.80.80.6,5,55,5,20,35,0
173035527,10.80.80.7,5,55,5,20,35,0
173035528,10.80.80.8,5,55,5,20,35,0
173035529,10.80.80.9,5,55,5,20,35,0
173035530,10.80.80.10,5097,50577,43,20,50239,318
173035531,10.80.80.11,5,48,5,17,31,0
173035532,10.80.80.12,5,51,5,18,33,0
173035533,10.80.80.13,5,55,5,20,35,0
173035534,10.80.80.14,5,55,5,20,35,0
173035535,10.80.80.15,4991,21999,41,18,21743,238
173035536,10.80.80.16,5,47,5,17,30,0
173035537,10.80.80.17,5,55,5,20,35,0
173035538,10.80.80.18,5,55,5,20,35,0
173035539,10.80.80.19,5,47,5,17,30,0
173035540,10.80.80.20,4826,12423,10,21,12149,253
173035541,10.80.80.21,5,55,5,20,35,0
173035542,10.80.80.22,5,55,5,20,35,0
173035543,10.80.80.23,5,48,5,16,32,0
173035544,10.80.80.24,5,47,5,15,32,0
173035545,10.80.80.25,5,162,6,88,74,0
173035546,10.80.80.26,5,52,5,19,33,0
173035547,10.80.80.27,5,51,5,18,33,0
173035548,10.80.80.28,5,51,5,18,33,0
173035549,10.80.80.29,5,51,5,18,33,0
173035550,10.80.80.30,5,51,5,18,33,0
173035551,10.80.80.31,5,51,5,18,33,0
173035552,10.80.80.32,5,51,5,18,33,0
173035553,10.80.80.33,5,51,5,18,33,0
173035554,10.80.80.34,5,51,5,18,33,0
173035555,10.80.80.35,5,51,5,18,33,0
173035556,10.80.80.36,5,49,5,17,32,0
173035557,10.80.80.37,5,49,5,17,32,0
173035558,10.80.80.38,5,49,5,18,31,0
173035559,10.80.80.39,5,49,5,18,31,0
173035560,10.80.80.40,5,47,5,15,32,0
173035561,10.80.80.41,5,46,5,15,31,0
173035562,10.80.80.42,5,48,5,17,31,0
173035563,10.80.80.43,5,48,5,17,31,0
173035564,10.80.80.44,5,48,5,17,31,0
173035565,10.80.80.45,5,47,5,17,30,0
173035566,10.80.80.46,5,47,5,17,30,0
173035567,10.80.80.47,5,48,5,17,31,0
173035568,10.80.80.48,5,48,5,17,31,0
173035569,10.80.80.49,5,48,5,17,31,0
173035570,10.80.80.50,5,48,5,17,31,0
173035571,10.80.80.51,5,48,5,17,31,0
173035572,10.80.80.52,5,48,5,17,31,0
173035573,10.80.80.53,5,49,5,17,32,0
173035574,10.80.80.54,5,49,5,17,32,0
173035575,10.80.80.55,5,48,5,17,31,0
173035576,10.80.80.56,5,48,5,17,31,0
173035577,10.80.80.57,5,49,5,17,32,0
173035578,10.80.80.58,5,49,5,17,32,0
173035579,10.80.80.59,5,48,5,17,31,0
173035580,10.80.80.60,5,48,5,17,31,0
173035581,10.80.80.61,5,46,5,15,31,0
173035582,10.80.80.62,5,46,5,15,31,0
173035583,10.80.80.63,5,47,5,17,30,0
173035584,10.80.80.64,5,48,5,17,31,0
173035585,10.80.80.65,5,47,5,17,30,0
173035586,10.80.80.66,5,47,5,17,30,0
173035587,10.80.80.67,5,47,5,17,30,0
173035588,10.80.80.68,5,47,5,16,31,0
173035589,10.80.80.69,5,45,5,15,30,0
173035590,10.80.80.70,5,48,5,17,31,0
173035591,10.80.80.71,5,48,5,17,31,0
173035592,10.80.80.72,5,44,5,15,29,0
173035593,10.80.80.73,5,45,5,15,30,0
173035594,10.80.80.74,5,49,5,17,32,0
173035595,10.80.80.75,5,48,5,16,32,0
173035596,10.80.80.76,5,46,5,15,31,0
173035597,10.80.80.77,5,48,5,17,31,0
173035598,10.80.80.78,5,48,5,17,31,0
173035599,10.80.80.79,5,48,5,17,31,0
173035600,10.80.80.80,5,46,5,15,31,0
173035601,10.80.80.81,5,45,5,15,30,0
173035602,10.80.80.82,5,48,5,17,31,0
173035603,10.80.80.83,5,48,5,17,31,0
173035604,10.80.80.84,5,46,5,15,31,0
173035605,10.80.80.85,5,49,5,17,32,0
173035606,10.80.80.86,5,48,5,16,32,0
173035607,10.80.80.87,5,47,5,16,31,0
173035608,10.80.80.88,5,47,5,16,31,0
173035609,10.80.80.89,5,45,5,14,31,0
173035610,10.80.80.90,5,48,5,17,31,0
173035611,10.80.80.91,5,49,5,17,32,0
173035612,10.80.80.92,5,49,5,17,32,0
173035613,10.80.80.93,5,43,5,15,28,0
173035614,10.80.80.94,5,44,5,15,29,0
173035615,10.80.80.95,5,48,5,17,31,0
173035616,10.80.80.96,5,48,5,17,31,0
173035617,10.80.80.97,5,48,5,17,31,0
173035618,10.80.80.98,5,45,5,15,30,0
173035619,10.80.80.99,5,47,5,16,31,0
173035620,10.80.80.100,5065,15087,8,20,14784,283
173035621,10.80.80.101,5,48,5,17,31,0
173035622,10.80.80.102,5,49,5,17,32,0
173035623,10.80.80.103,5,49,5,17,32,0
173035624,10.80.80.104,5,47,5,17,30,0
173035625,10.80.80.105,5078,23605,7,11,23297,297
173035626,10.80.80.106,994,1104,5,14,1090,0
173035627,10.80.80.107,5,47,5,17,30,0
173035628,10.80.80.108,12,1319,7,22,1297,0
173035629,10.80.80.109,5050,23118,7,14,22854,250
173035630,10.80.80.110,34,2704,7,15,2680,9
173035631,10.80.80.111,5,47,5,17,30,0
173035632,10.80.80.112,5,46,5,16,30,0
173035633,10.80.80.113,5,43,5,15,28,0
173035634,10.80.80.114,5,47,5,17,30,0
173035635,10.80.80.115,5,47,5,17,30,0
173035636,10.80.80.116,5,47,5,17,30,0
173035637,10.80.80.117,5,47,5,17,30,0
173035638,10.80.80.118,5,47,5,17,30,0
173035639,10.80.80.119,5,47,5,17,30,0
173035640,10.80.80.120,5,48,5,17,31,0
173035641,10.80.80.121,5,48,5,17,31,0
173035642,10.80.80.122,5,49,5,17,32,0
173035643,10.80.80.123,5,48,5,17,31,0
173035644,10.80.80.124,5,48,5,17,31,0
173035645,10.80.80.125,5,48,5,17,31,0
173035646,10.80.80.126,5,45,5,15,30,0
173035647,10.80.80.127,5,46,5,15,31,0
173035648,10.80.80.128,5,48,5,17,31,0
173035649,10.80.80.129,5,48,5,17,31,0
173035650,10.80.80.130,5,48,5,17,31,0
173035651,10.80.80.131,5,47,5,16,31,0
173035652,10.80.80.132,5,48,5,17,31,0
173035653,10.80.80.133,5,48,5,17,31,0
173035654,10.80.80.134,5,48,5,17,31,0
173035655,10.80.80.135,5,48,5,17,31,0
173035656,10.80.80.136,5,48,5,17,31,0
173035657,10.80.80.137,5,48,5,17,31,0
173035658,10.80.80.138,5,48,5,17,31,0
173035659,10.80.80.139,5,47,5,16,31,0
173035660,10.80.80.140,5,47,5,16,31,0
173035661,10.80.80.141,5,48,5,17,31,0
173035662,10.80.80.142,5,49,5,17,32,0
173035663,10.80.80.143,5,48,5,17,31,0
173035664,10.80.80.144,5,48,5,17,31,0
173035665,10.80.80.145,5,44,5,15,29,0
173035666,10.80.80.146,5,47,5,16,31,0
173035667,10.80.80.147,5,48,5,17,31,0
173035668,10.80.80.148,5,47,5,17,30,0
173035669,10.80.80.149,5,47,5,17,30,0
173035670,10.80.80.150,5,48,5,17,31,0
173035671,10.80.80.151,5,47,5,16,31,0
173035672,10.80.80.152,5,48,5,17,31,0
173035673,10.80.80.153,5,48,5,17,31,0
173035674,10.80.80.154,5,48,5,17,31,0
173035675,10.80.80.155,5,47,5,16,31,0
173035676,10.80.80.156,5,48,5,16,32,0
173035677,10.80.80.157,5,48,5,16,32,0
173035678,10.80.80.158,5,48,5,17,31,0
173035679,10.80.80.159,5,47,5,16,31,0
173035680,10.80.80.160,5,44,5,15,29,0
173035681,10.80.80.161,5,45,5,15,30,0
173035682,10.80.80.162,5,47,5,17,30,0
173035683,10.80.80.163,5,47,5,17,30,0
173035684,10.80.80.164,5,46,5,16,30,0
173035685,10.80.80.165,5,47,5,17,30,0
173035686,10.80.80.166,5,46,5,17,29,0
173035687,10.80.80.167,5,46,5,16,30,0
173035688,10.80.80.168,5,48,5,17,31,0
173035689,10.80.80.169,5,47,5,16,31,0
173035690,10.80.80.170,5,48,5,17,31,0
173035691,10.80.80.171,5,47,5,16,31,0
173035692,10.80.80.172,5,47,5,17,30,0
173035693,10.80.80.173,5,47,5,17,30,0
173035694,10.80.80.174,5,46,5,16,30,0
173035695,10.80.80.175,5,45,5,15,30,0
173035696,10.80.80.176,5,47,5,17,30,0
173035697,10.80.80.177,5,46,5,16,30,0
173035698,10.80.80.178,5,46,5,16,30,0
173035699,10.80.80.179,5,46,5,16,30,0
173035700,10.80.80.180,5,45,5,15,30,0
173035701,10.80.80.181,5,47,5,15,32,0
173035702,10.80.80.182,5,46,5,16,30,0
173035703,10.80.80.183,5,46,5,16,30,0
173035704,10.80.80.184,5,47,5,17,30,0
173035705,10.80.80.185,5,44,5,15,29,0
173035706,10.80.80.186,5,43,5,15,28,0
173035707,10.80.80.187,5,46,5,16,30,0
173035708,10.80.80.188,5,45,5,15,30,0
173035709,10.80.80.189,5,45,5,15,30,0
173035710,10.80.80.190,5,43,5,15,28,0
173035711,10.80.80.191,5,43,5,15,28,0
173035712,10.80.80.192,5,44,5,15,29,0
173035713,10.80.80.193,5,42,5,15,27,0
173035714,10.80.80.194,5,44,5,15,29,0
173035715,10.80.80.195,5,46,5,15,31,0
173035716,10.80.80.196,5,46,5,15,31,0
173035717,10.80.80.197,5,45,5,14,31,0
173035718,10.80.80.198,5,43,5,14,29,0
173035719,10.80.80.199,5,43,5,15,28,0
173035720,10.80.80.200,4979,13845,7,16,13632,197
173035721,10.80.80.201,5,46,5,15,31,0
173035722,10.80.80.202,5,46,5,15,31,0
173035723,10.80.80.203,5,46,5,15,31,0
173035724,10.80.80.204,5,46,5,15,31,0
173035725,10.80.80.205,1056,39185,40,18,37544,1623
173035726,10.80.80.206,5,48,5,17,31,0
173035727,10.80.80.207,5,46,5,15,31,0
173035728,10.80.80.208,5,44,5,15,29,0
173035729,10.80.80.209,5,46,5,15,31,0
173035730,10.80.80.210,5,46,5,15,31,0
173035731,10.80.80.211,5,44,5,15,29,0
173035732,10.80.80.212,5,46,5,15,31,0
173035733,10.80.80.213,5,47,5,16,31,0
173035734,10.80.80.214,5,46,5,15,31,0
173035735,10.80.80.215,5,46,5,15,31,0
173035736,10.80.80.216,5,48,5,17,31,0
173035737,10.80.80.217,5,48,5,17,31,0
173035738,10.80.80.218,5,44,5,15,29,0
173035739,10.80.80.219,5,44,5,15,29,0
173035740,10.80.80.220,5,48,5,17,31,0
173035741,10.80.80.221,5,46,5,15,31,0
173035742,10.80.80.222,5,45,5,15,30,0
173035743,10.80.80.223,5,44,5,15,29,0
173035744,10.80.80.224,5,46,5,15,31,0
173035745,10.80.80.225,5,45,5,15,30,0
173035746,10.80.80.226,5,43,5,15,28,0
173035747,10.80.80.227,5,44,5,15,29,0
173035748,10.80.80.228,5,48,5,17,31,0
173035749,10.80.80.229,5,48,5,17,31,0
173035750,10.80.80.230,5,48,5,17,31,0
173035751,10.80.80.231,5,48,5,17,31,0
173035752,10.80.80.232,5,44,5,15,29,0
173035753,10.80.80.233,5,45,5,15,30,0
173035754,10.80.80.234,5,46,5,15,31,0
173035755,10.80.80.235,5,44,5,15,29,0
